test_month,province_key,target,rows,actual_mean,predicted_mean,mean_bias,actual_std,predicted_std,actual_min,predicted_min,actual_max,predicted_max,within_tolerance_pct,tolerance
2025-03,ba_ria_vung_tau,target_currentspeed,5952,37.272865295410156,37.30457567457299,0.03170939632710057,9.958381652832031,9.615473280202606,6.800000190734863,8.431444324440665,57.29999923706055,52.65796716326556,98.06787634408603,5.0
2025-03,dong_nai,target_currentspeed,8184,41.09461975097656,41.084754474058364,-0.009869176040808796,9.106912612915039,8.783980000140227,6.0,6.896989398890098,58.20000076293945,52.814477644174936,97.32404692082112,5.0
2025-03,ho_chi_minh,target_currentspeed,16368,27.274900436401367,27.311035513339935,0.03613325888037439,9.90925407409668,9.725475262843187,6.0,6.13579625687901,56.20000076293945,52.14166028618903,98.31378299120234,5.0
2025-03,long_an,target_currentspeed,11160,42.457088470458984,42.42325780168963,-0.03383002170645777,7.953285217285156,7.748399100660333,11.199999809265137,14.245258935688764,58.20000076293945,53.90278866296226,97.64336917562724,5.0
2025-03,tay_ninh,target_currentspeed,6696,40.09947967529297,40.108956481194035,0.00947917442016731,9.17187786102295,8.961761355803734,11.699999809265137,11.923563594489636,59.70000076293945,53.96938787846413,98.49163679808841,5.0
2025-03,ba_ria_vung_tau,target_traffic_density,5952,0.20162969827651978,0.20086436159646834,-0.0007653426613580327,0.14883270859718323,0.1419848327526675,0.0,0.012193108534647291,0.800000011920929,0.7678089628007959,87.21438172043011,0.05
2025-03,dong_nai,target_traffic_density,8184,0.19163855910301208,0.19183740720876677,0.00019884428919841402,0.14130567014217377,0.13422318894430757,0.0,0.039787669796915386,0.8500000238418579,0.8272769328273789,88.36754643206255,0.05
2025-03,ho_chi_minh,target_traffic_density,16368,0.27974095940589905,0.2798918528712048,0.00015089503787987544,0.17210212349891663,0.16690960893464962,0.0,0.023344780753892264,0.8600000143051147,0.841377452094044,82.25806451612904,0.05
2025-03,long_an,target_traffic_density,11160,0.15491844713687897,0.15541139845671958,0.0004929396527721558,0.1177130937576294,0.11323011968619234,0.0,0.024368786200309578,0.7900000214576721,0.7167541932403265,89.23835125448029,0.05
2025-03,tay_ninh,target_traffic_density,6696,0.19260303676128387,0.19132276323179737,-0.0012802832352140933,0.12637566030025482,0.12185381712739017,0.0,0.0386066904700627,0.7200000286102295,0.6492563260244553,89.99402628434886,0.05
2025-03,ba_ria_vung_tau,target_us_aqi,5952,57.44556427001953,50.42124252414627,-7.024321991982762,16.726543426513672,10.917290443159539,28.0,32.406168970123545,152.0,103.59684077038531,88.92809139784946,20.0
2025-03,dong_nai,target_us_aqi,8184,65.1473617553711,58.09350198979655,-7.0538587140157665,22.257091522216797,15.91244277781922,28.0,32.10377180841438,196.0,142.4533468794109,82.33137829912025,20.0
2025-03,ho_chi_minh,target_us_aqi,16368,81.77388763427734,74.61575448561166,-7.158133588679632,29.321603775024414,20.937438968685843,43.0,35.99593526735095,211.0,167.81300088300725,73.22214076246334,20.0
2025-03,long_an,target_us_aqi,11160,102.46774291992188,88.52481452206725,-13.942927413416612,34.978458404541016,23.668588184709538,44.0,40.13986752053605,211.0,168.03290631984146,58.86200716845879,20.0
2025-03,tay_ninh,target_us_aqi,6696,94.84542846679688,85.67837407322308,-9.16705603430379,25.104320526123047,18.418617628911793,41.0,39.95259965922271,182.0,159.44094973177724,63.97849462365591,20.0
2025-04,ba_ria_vung_tau,target_currentspeed,5760,37.088157653808594,37.14670566135814,0.05854594572553985,10.016807556152344,9.693027175686426,6.0,8.498972840287104,57.29999923706055,52.413935575489674,96.57986111111111,5.0
2025-04,dong_nai,target_currentspeed,7920,40.933837890625,40.919011587994746,-0.014826785548288979,9.224053382873535,8.917694261986338,6.0,6.470716978769565,57.29999923706055,52.89805286938939,95.53030303030303,5.0
2025-04,ho_chi_minh,target_currentspeed,15840,27.220195770263672,27.202080639201068,-0.018115070012994477,9.994231224060059,9.7603560434752,6.0,7.129687226996954,56.400001525878906,52.01226449628154,96.84974747474747,5.0
2025-04,long_an,target_currentspeed,10800,42.29815673828125,42.31149365759963,0.013336263578985291,7.998104095458984,7.792478413378033,12.5,15.260476072522042,57.599998474121094,53.902841883347435,96.41666666666666,5.0
2025-04,tay_ninh,target_currentspeed,6480,39.88185119628906,39.8923361789716,0.010484346605311728,9.247568130493164,9.014349071620199,11.399999618530273,13.256893267700113,59.70000076293945,53.89771952459176,96.62037037037037,5.0
2025-04,ba_ria_vung_tau,target_traffic_density,5760,0.20503124594688416,0.20305418052549365,-0.001977069287349324,0.15153908729553223,0.14474226992363112,0.0,0.016275034844299836,0.8299999833106995,0.7681711862238964,83.4375,0.05
2025-04,dong_nai,target_traffic_density,7920,0.19454419612884521,0.19498533471973684,0.00044114289284933066,0.1442420780658722,0.13827503809900973,0.0,0.04201742717240774,0.8500000238418579,0.8172073700250521,85.89646464646464,0.05
2025-04,ho_chi_minh,target_traffic_density,15840,0.2810429036617279,0.28148404920672376,0.00044112003816362035,0.17651472985744476,0.17032823306288758,0.0,0.02074450043925406,0.8600000143051147,0.8342594140014157,79.80429292929293,0.05
2025-04,long_an,target_traffic_density,10800,0.15733517706394196,0.15736934863975957,3.416351470334239e-05,0.11908133327960968,0.11557687021805461,0.0,0.025636123142057713,0.7599999904632568,0.693250070646594,86.93518518518518,0.05
2025-04,tay_ninh,target_traffic_density,6480,0.1962098628282547,0.19532177443142096,-0.0008881019570628804,0.12916022539138794,0.12528202027689114,0.0,0.03742084230095847,0.7699999809265137,0.6801476677125002,85.77160493827161,0.05
2025-04,ba_ria_vung_tau,target_us_aqi,5760,52.578819274902344,58.968100114286386,6.3892806698419475,12.008085250854492,11.310107506638635,30.0,39.07529645242187,113.0,113.85553768241664,87.60416666666667,20.0
2025-04,dong_nai,target_us_aqi,7920,63.602779388427734,69.72137145990538,6.118593682127613,12.963421821594238,13.418277020023229,37.0,44.525757607054516,128.0,131.40401825507917,89.78535353535354,20.0
2025-04,ho_chi_minh,target_us_aqi,15840,81.84690856933594,87.33194227807641,5.485035712419846,22.668153762817383,18.609900593845673,37.0,48.714509170639474,186.0,166.43305757925424,82.68939393939394,20.0
2025-04,long_an,target_us_aqi,10800,117.58287048339844,110.42762682998891,-7.155243540381456,32.6517333984375,23.64135486717425,59.0,49.96589423517268,186.0,170.97628010032247,65.82407407407408,20.0
2025-04,tay_ninh,target_us_aqi,6480,109.58935546875,104.57070592710951,-5.01864592474233,21.599239349365234,14.563193198572264,40.0,57.10525395734155,160.0,150.11930337538288,70.8179012345679,20.0
2025-05,ba_ria_vung_tau,target_currentspeed,5952,35.87931823730469,37.7294888613989,1.8501709750726343,10.420373916625977,8.546175865611628,6.0,12.344713669203168,57.29999923706055,52.62893061566764,81.3508064516129,5.0
2025-05,dong_nai,target_currentspeed,8184,39.331329345703125,41.350210436854994,2.018881023623252,9.934757232666016,7.631250475784993,6.0,11.039597275750342,57.400001525878906,53.27726590302112,78.81231671554252,5.0
2025-05,ho_chi_minh,target_currentspeed,16368,25.875261306762695,29.45487724411483,3.579614533147107,10.280875205993652,8.45479607160694,6.0,11.654933816001108,55.599998474121094,52.575652990624306,69.27541544477029,5.0
2025-05,long_an,target_currentspeed,11160,40.4764518737793,42.29704671635665,1.8205951056496075,8.707862854003906,6.784186950925096,6.900000095367432,17.75037015632955,57.79999923706055,53.94035087758509,79.18458781362007,5.0
2025-05,tay_ninh,target_currentspeed,6696,38.547943115234375,40.45450675217327,1.9065676921911079,9.866253852844238,7.724234554466646,6.099999904632568,16.397831005642246,59.099998474121094,53.95902568689439,81.10812425328554,5.0
2025-05,ba_ria_vung_tau,target_traffic_density,5952,0.22723285853862762,0.1886676156505408,-0.038565247198896126,0.1646704375743866,0.11154957039728937,0.0,0.028415348054779296,0.8500000238418579,0.6202104681639865,60.450268817204304,0.05
2025-05,dong_nai,target_traffic_density,8184,0.2217448651790619,0.1743053769211794,-0.04743949111853583,0.16089850664138794,0.10734876776419791,0.0,0.03134372563522818,0.8600000143051147,0.7292234206037989,60.031769305962854,0.05
2025-05,ho_chi_minh,target_traffic_density,16368,0.31188109517097473,0.21453609553371347,-0.0973450136949519,0.19005221128463745,0.12480882572488737,0.0,0.028259402000571813,0.8600000143051147,0.7072393296757863,35.46554252199414,0.05
2025-05,long_an,target_traffic_density,11160,0.18688170611858368,0.14883904148405921,-0.03804267893650141,0.13599951565265656,0.09474416778397114,0.0,0.02257061931755463,0.8399999737739563,0.5897643403753897,61.98924731182795,0.05
2025-05,tay_ninh,target_traffic_density,6696,0.21926672756671906,0.17118264036588002,-0.04808408589509587,0.14601430296897888,0.09923990317008023,0.0,0.02831157731155849,0.8299999833106995,0.5466168523706597,61.006571087216244,0.05
2025-05,ba_ria_vung_tau,target_us_aqi,5952,44.88911437988281,51.18376141976255,6.294648516536745,15.949552536010742,10.199090721784934,23.0,35.351410385191514,131.0,103.5197200918537,90.54099462365592,20.0
2025-05,dong_nai,target_us_aqi,8184,70.65383911132812,69.84143069665453,-0.8124060579886779,25.3049259185791,19.3348777072281,26.0,41.42285318703825,157.0,137.59474132686188,81.76930596285436,20.0
2025-05,ho_chi_minh,target_us_aqi,16368,99.01173400878906,95.71684015872991,-3.294890046548686,31.51866340637207,23.245280221566716,39.0,43.84622393726637,176.0,168.82592950176416,70.863880742913,20.0
2025-05,long_an,target_us_aqi,11160,132.63217163085938,122.84213708165389,-9.79003137712746,29.520549774169922,23.379108409649714,53.0,52.26887683998727,188.0,168.8864215247544,62.17741935483871,20.0
2025-05,tay_ninh,target_us_aqi,6696,107.47147369384766,107.34041616928896,-0.13105933847686962,24.374732971191406,16.21626024206684,62.0,65.62967111397077,204.0,147.03336911456125,71.83393070489845,20.0
2025-06,ba_ria_vung_tau,target_currentspeed,5760,34.938072204589844,35.33086530316874,0.39279238936641175,10.749272346496582,9.88701767155576,6.0,6.793024312601138,58.5,52.03530654975932,84.51388888888889,5.0
2025-06,dong_nai,target_currentspeed,7920,37.827903747558594,38.31987539482438,0.49197135116917673,10.193875312805176,9.276541275718873,6.0,4.3050698570807775,57.599998474121094,52.373514858755186,76.1489898989899,5.0
2025-06,ho_chi_minh,target_currentspeed,15840,24.68695068359375,24.978084474347785,0.2911337083611486,10.447556495666504,9.725081628185086,6.0,4.237321893069835,55.599998474121094,50.952023196889044,83.08080808080808,5.0
2025-06,long_an,target_currentspeed,10800,39.40444564819336,39.70159786270062,0.2971534267774387,9.089329719543457,8.239062470627193,6.5,11.983339611192863,58.099998474121094,53.20199017954394,80.52777777777777,5.0
2025-06,tay_ninh,target_currentspeed,6480,37.20985794067383,37.60585288135246,0.3959917738323409,10.170233726501465,9.342571605899055,6.0,11.36671461489205,58.900001525878906,53.425346399042375,81.57407407407408,5.0
2025-06,ba_ria_vung_tau,target_traffic_density,5760,0.24426215887069702,0.2353159704849108,-0.008946182154009354,0.1752122938632965,0.15654427261506246,0.0,0.024308803296322734,0.8500000238418579,0.8076840564134434,61.44097222222222,0.05
2025-06,dong_nai,target_traffic_density,7920,0.24628406763076782,0.23764447414065967,-0.008639616737424765,0.1676025092601776,0.1519375516226074,0.0,0.04892629153280994,0.8399999737739563,0.8715017655454517,55.820707070707066,0.05
2025-06,ho_chi_minh,target_traffic_density,15840,0.3393017649650574,0.3351545325315362,-0.0041472347818181056,0.1997591257095337,0.18377943358930354,0.0,0.026834440142896657,0.8700000047683716,0.8879224185796366,49.564393939393945,0.05
2025-06,long_an,target_traffic_density,10800,0.20458237826824188,0.1973346535771558,-0.007247753865973005,0.145362988114357,0.1309490237011777,0.0,0.02983870718719214,0.8500000238418579,0.7340714011840906,60.64814814814815,0.05
2025-06,tay_ninh,target_traffic_density,6480,0.24200153350830078,0.23518530451223985,-0.006816238676641722,0.1558292955160141,0.13971080426490226,0.0,0.04332333918533891,0.8399999737739563,0.7029733116293239,59.95370370370371,0.05
2025-06,ba_ria_vung_tau,target_us_aqi,5760,70.8062515258789,66.58525860772399,-4.2209913922760185,20.115739822387695,15.941412193355495,24.0,26.512637907225884,142.0,121.16545679246701,85.48611111111111,20.0
2025-06,dong_nai,target_us_aqi,7920,101.91818237304688,92.4350460700051,-9.483135748176716,26.33283233642578,19.64885297998788,42.0,48.07067183904169,158.0,147.58000246963306,73.05555555555556,20.0
2025-06,ho_chi_minh,target_us_aqi,15840,131.134033203125,118.0694173156028,-13.06461046217498,21.74504852294922,15.126429222309667,72.0,66.08651697044662,175.0,161.6293407924929,59.823232323232325,20.0
2025-06,long_an,target_us_aqi,10800,128.61305236816406,123.37015984618927,-5.2428957093663024,26.497928619384766,16.972248450749177,71.0,74.50924961355544,175.0,162.1375134688801,57.22222222222222,20.0
2025-06,tay_ninh,target_us_aqi,6480,101.34583282470703,95.72279756838323,-5.623035764950108,24.395418167114258,16.875412698925928,53.0,48.87640514445672,177.0,140.8507348202954,76.60493827160494,20.0
2025-07,ba_ria_vung_tau,target_currentspeed,5952,34.65253829956055,34.72262814242354,0.07009118292601561,10.78850269317627,9.973306971898536,6.0,7.013923294685683,58.5,52.07381740284054,83.45094086021506,5.0
