variant,target,fit_rows,validation_rows,test_rows,best_trees,mae,rmse,r2,actual_mean,predicted_mean,mean_bias,actual_std,predicted_std,actual_min,predicted_min,actual_max,predicted_max,within_tolerance_pct,tolerance,baseline_mae,baseline_rmse,baseline_r2,mae_improvement_pct
xgboost_multisource_next_day,target_currentspeed,468065,46800,48360,109,1.5710391998291016,2.0560322701337395,0.9674514532089233,36.030250549316406,35.840877532958984,-0.1893729567527771,11.396300315856934,11.119850158691406,6.0,7.382436275482178,59.70000076293945,53.79145812988281,97.90942928039702,5.0,2.440105438232422,3.3506330432877136,0.913557767868042,35.6159297375633
xgboost_multisource_next_day,target_traffic_density,468065,46800,48360,93,0.028120264410972595,0.03808555694536672,0.9420949816703796,0.2164156138896942,0.2190384715795517,0.002622829517349601,0.15827128291130066,0.1516638994216919,0.0,0.022152429446578026,0.8700000047683716,0.8201711177825928,85.43217535153019,0.05,0.046157363802194595,0.06755319766782622,0.8178254961967468,39.07740370208146
xgboost_multisource_next_day,target_us_aqi,471185,46800,48360,64,15.171262741088867,20.224992546014153,0.5612738132476807,85.99925231933594,87.93357849121094,1.9343178272247314,30.534555435180664,21.819477081298828,22.0,39.216285705566406,253.0,204.2444305419922,73.03970223325062,20.0,18.011228561401367,25.533714595700477,0.3007301092147827,15.767751825650787
