variant,target,feature,gain
xgboost_multisource_hourly,target_currentspeed,lag3_precipitation,421.84423828125
xgboost_multisource_hourly,target_currentspeed,lag6_wind_speed_10m,415.44757080078125
xgboost_multisource_hourly,target_currentspeed,forecast_precipitation,410.1361389160156
xgboost_multisource_hourly,target_currentspeed,lag1_precipitation,407.2957458496094
xgboost_multisource_hourly,target_currentspeed,lag1_temperature_2m,404.9460144042969
xgboost_multisource_hourly,target_currentspeed,forecast_cloud_cover,403.3830261230469
xgboost_multisource_hourly,target_currentspeed,rolling6_pm2_5_mean,403.20794677734375
xgboost_multisource_hourly,target_currentspeed,lag1_us_aqi,401.42913818359375
xgboost_multisource_hourly,target_currentspeed,lag3_wind_speed_10m,400.5428771972656
xgboost_multisource_hourly,target_currentspeed,lag2_pm2_5,400.2635192871094
xgboost_multisource_hourly,target_currentspeed,lag1_wind_speed_10m,395.72247314453125
xgboost_multisource_hourly,target_currentspeed,lag12_wind_speed_10m,394.4219970703125
xgboost_multisource_hourly,target_currentspeed,lag6_precipitation,390.0885925292969
xgboost_multisource_hourly,target_currentspeed,lag2_precipitation,386.8785400390625
xgboost_multisource_hourly,target_currentspeed,lag3_nitrogen_dioxide,386.3600769042969
xgboost_multisource_hourly,target_currentspeed,lag6_us_aqi,386.0934753417969
xgboost_multisource_hourly,target_currentspeed,lag12_precipitation,384.0870056152344
xgboost_multisource_hourly,target_currentspeed,lag12_pm2_5,381.4232482910156
xgboost_multisource_hourly,target_currentspeed,rolling6_us_aqi_mean,381.21038818359375
xgboost_multisource_hourly,target_currentspeed,rolling3_pm2_5_std,380.96075439453125
xgboost_multisource_hourly,target_currentspeed,lag6_temperature_2m,379.0854187011719
xgboost_multisource_hourly,target_currentspeed,lag6_sulphur_dioxide,378.392333984375
xgboost_multisource_hourly,target_currentspeed,lag3_temperature_2m,375.3699035644531
xgboost_multisource_hourly,target_currentspeed,lag2_ozone,375.0303955078125
xgboost_multisource_hourly,target_currentspeed,lag3_currentspeed,370.6882019042969
xgboost_multisource_hourly,target_currentspeed,rolling6_pm2_5_std,369.24041748046875
xgboost_multisource_hourly,target_currentspeed,lag1_pm10,364.7882385253906
xgboost_multisource_hourly,target_currentspeed,lag1_nitrogen_dioxide,363.4278869628906
xgboost_multisource_hourly,target_currentspeed,lag12_pm10,358.1398620605469
xgboost_multisource_hourly,target_currentspeed,lag2_cloud_cover,354.45849609375
xgboost_multisource_hourly,target_currentspeed,lag12_cloud_cover,352.4705505371094
xgboost_multisource_hourly,target_currentspeed,lag12_us_aqi,348.9438781738281
xgboost_multisource_hourly,target_currentspeed,lag6_traffic_density,348.33123779296875
xgboost_multisource_hourly,target_currentspeed,lag3_carbon_monoxide,347.37481689453125
xgboost_multisource_hourly,target_currentspeed,rolling12_pm2_5_std,340.1404113769531
xgboost_multisource_hourly,target_currentspeed,lag6_pm10,338.3074951171875
xgboost_multisource_hourly,target_currentspeed,lag3_traffic_density,329.013427734375
xgboost_multisource_hourly,target_currentspeed,lag6_nitrogen_dioxide,327.649658203125
xgboost_multisource_hourly,target_currentspeed,lag12_carbon_monoxide,312.1059875488281
xgboost_multisource_hourly,target_currentspeed,lag2_sulphur_dioxide,311.284423828125
xgboost_multisource_hourly,target_currentspeed,lag3_pm10,303.0207214355469
xgboost_multisource_hourly,target_currentspeed,rolling12_pm2_5_mean,300.790283203125
xgboost_multisource_hourly,target_currentspeed,rolling3_us_aqi_std,296.25848388671875
xgboost_multisource_hourly,target_currentspeed,rolling3_currentspeed_std,291.2984924316406
xgboost_multisource_hourly,target_currentspeed,lag3_cloud_cover,287.25164794921875
xgboost_multisource_hourly,target_currentspeed,rolling12_us_aqi_std,284.7189025878906
xgboost_multisource_hourly,target_currentspeed,rolling12_us_aqi_mean,280.8354797363281
xgboost_multisource_hourly,target_currentspeed,lag1_carbon_monoxide,276.89276123046875
xgboost_multisource_hourly,target_currentspeed,lag6_pm2_5,275.3089904785156
xgboost_multisource_hourly,target_currentspeed,lag2_carbon_monoxide,237.68728637695312
xgboost_multisource_hourly,target_currentspeed,lag6_carbon_monoxide,225.59410095214844
xgboost_multisource_hourly,target_currentspeed,lag2_us_aqi,225.4526824951172
xgboost_multisource_hourly,target_currentspeed,lag2_traffic_density,218.32901000976562
xgboost_multisource_hourly,target_traffic_density,lag1_traffic_density,173.0517120361328
xgboost_multisource_hourly,target_traffic_density,lag1_congestion_ratio,137.98727416992188
xgboost_multisource_hourly,target_traffic_density,target_hour_cos,19.832103729248047
xgboost_multisource_hourly,target_traffic_density,lag1_currentspeed,16.0602970123291
xgboost_multisource_hourly,target_traffic_density,rolling3_currentspeed_mean,7.3450775146484375
xgboost_multisource_hourly,target_traffic_density,rolling3_traffic_density_mean,5.084259510040283
xgboost_multisource_hourly,target_traffic_density,lag12_currentspeed,5.061413288116455
xgboost_multisource_hourly,target_traffic_density,rolling12_currentspeed_mean,4.804226875305176
xgboost_multisource_hourly,target_traffic_density,rolling12_traffic_density_mean,4.217218399047852
xgboost_multisource_hourly,target_traffic_density,target_hour_sin,4.130577564239502
xgboost_multisource_hourly,target_traffic_density,estimated_vehicles,2.7236902713775635
xgboost_multisource_hourly,target_traffic_density,target_dow_sin,2.5608983039855957
xgboost_multisource_hourly,target_traffic_density,rolling6_traffic_density_mean,1.9768381118774414
xgboost_multisource_hourly,target_traffic_density,lag2_currentspeed,1.808506965637207
xgboost_multisource_hourly,target_traffic_density,rolling12_traffic_density_std,1.7515835762023926
xgboost_multisource_hourly,target_traffic_density,lag12_congestion_ratio,1.6738290786743164
xgboost_multisource_hourly,target_traffic_density,lag12_ozone,1.22306489944458
xgboost_multisource_hourly,target_traffic_density,rolling6_currentspeed_mean,1.0894423723220825
xgboost_multisource_hourly,target_traffic_density,lag6_congestion_ratio,1.082086205482483
xgboost_multisource_hourly,target_traffic_density,rolling6_traffic_density_std,0.7945895791053772
xgboost_multisource_hourly,target_traffic_density,green_per_capita_m2,0.6896290183067322
xgboost_multisource_hourly,target_traffic_density,rolling6_currentspeed_std,0.6504363417625427
xgboost_multisource_hourly,target_traffic_density,forecast_relative_humidity_2m,0.636425793170929
xgboost_multisource_hourly,target_traffic_density,area_km2,0.6336067914962769
xgboost_multisource_hourly,target_traffic_density,lon,0.5358875393867493
xgboost_multisource_hourly,target_traffic_density,green_area_m2,0.52777498960495
xgboost_multisource_hourly,target_traffic_density,lag2_traffic_density,0.5144554972648621
xgboost_multisource_hourly,target_traffic_density,lag12_traffic_density,0.5012776255607605
xgboost_multisource_hourly,target_traffic_density,population,0.4729428291320801
xgboost_multisource_hourly,target_traffic_density,lag12_relative_humidity_2m,0.46074920892715454
xgboost_multisource_hourly,target_traffic_density,lat,0.45173555612564087
xgboost_multisource_hourly,target_traffic_density,lag6_traffic_density,0.4101129472255707
xgboost_multisource_hourly,target_traffic_density,lag2_congestion_ratio,0.3693135678768158
xgboost_multisource_hourly,target_traffic_density,lag12_sulphur_dioxide,0.3661767840385437
xgboost_multisource_hourly,target_traffic_density,target_doy_cos,0.3607772886753082
xgboost_multisource_hourly,target_traffic_density,rolling3_traffic_density_std,0.3595864176750183
xgboost_multisource_hourly,target_traffic_density,lag3_ozone,0.321766197681427
xgboost_multisource_hourly,target_traffic_density,target_doy_sin,0.3142755627632141
xgboost_multisource_hourly,target_traffic_density,density_person_km2,0.28637784719467163
xgboost_multisource_hourly,target_traffic_density,lag3_nitrogen_dioxide,0.2835381329059601
xgboost_multisource_hourly,target_traffic_density,lag3_freeflowspeed,0.27499324083328247
xgboost_multisource_hourly,target_traffic_density,lag2_ozone,0.2686716914176941
xgboost_multisource_hourly,target_traffic_density,rolling12_currentspeed_std,0.26556649804115295
xgboost_multisource_hourly,target_traffic_density,lag2_pm2_5,0.2586926519870758
xgboost_multisource_hourly,target_traffic_density,lag1_nitrogen_dioxide,0.2564621865749359
xgboost_multisource_hourly,target_traffic_density,lag6_sulphur_dioxide,0.2515842318534851
xgboost_multisource_hourly,target_traffic_density,rolling6_us_aqi_mean,0.2384738326072693
xgboost_multisource_hourly,target_traffic_density,lag1_ozone,0.23821565508842468
xgboost_multisource_hourly,target_traffic_density,lag3_relative_humidity_2m,0.23687773942947388
xgboost_multisource_hourly,target_traffic_density,rolling6_pm2_5_std,0.23666144907474518
xgboost_multisource_hourly,target_traffic_density,lag3_sulphur_dioxide,0.23008465766906738
xgboost_multisource_hourly,target_traffic_density,lag3_congestion_ratio,0.22991380095481873
xgboost_multisource_hourly,target_traffic_density,lag1_relative_humidity_2m,0.2276669293642044
xgboost_multisource_hourly,target_traffic_density,lag6_currentspeed,0.22585608065128326
xgboost_multisource_hourly,target_traffic_density,lag2_wind_speed_10m,0.225391685962677
xgboost_multisource_hourly,target_traffic_density,lag12_nitrogen_dioxide,0.2214939147233963
xgboost_multisource_hourly,target_traffic_density,lag6_wind_speed_10m,0.21919608116149902
xgboost_multisource_hourly,target_traffic_density,lag2_relative_humidity_2m,0.21687695384025574
xgboost_multisource_hourly,target_traffic_density,lag2_us_aqi,0.21455460786819458
xgboost_multisource_hourly,target_traffic_density,lag12_temperature_2m,0.21274302899837494
xgboost_multisource_hourly,target_traffic_density,lag6_us_aqi,0.21230390667915344
xgboost_multisource_hourly,target_traffic_density,lag2_sulphur_dioxide,0.21194155514240265
