variant,target,fit_rows,validation_rows,test_rows,best_trees,mae,rmse,r2,actual_mean,predicted_mean,mean_bias,actual_std,predicted_std,actual_min,predicted_min,actual_max,predicted_max,within_tolerance_pct,tolerance,baseline_mae,baseline_rmse,baseline_r2,mae_improvement_pct
xgboost_multisource_hourly,target_currentspeed,473460,46800,48360,105,1.5784400701522827,2.0462096785555732,0.9677616953849792,36.030250549316406,35.688053131103516,-0.342195987701416,11.396300315856934,11.182461738586426,6.0,6.898306369781494,59.70000076293945,53.88558578491211,98.08933002481389,5.0,3.294398069381714,4.368976915657805,0.8530290126800537,52.087148034040666
xgboost_multisource_hourly,target_traffic_density,473460,46800,48360,100,0.027902327477931976,0.03720751759569195,0.9447340965270996,0.2164156138896942,0.2228340357542038,0.0064184097573161125,0.15827128291130066,0.15497466921806335,0.0,0.021225400269031525,0.8700000047683716,0.8431698679924011,85.65343258891646,0.05,0.06817266345024109,0.09502009502373017,0.6395652294158936,59.07109086577238
xgboost_multisource_hourly,target_us_aqi,473460,46800,48360,700,0.7958791255950928,1.321552213753724,0.9981268048286438,85.99925231933594,86.00428771972656,0.00503595219925046,30.534555435180664,30.52855682373047,22.0,22.065460205078125,253.0,249.48985290527344,99.98966087675765,20.0,1.7221463918685913,3.4788591321302524,0.9870195388793945,53.78562883196387
