date,hour,location_name,lat,lon,temperature_2m,relative_humidity_2m,precipitation,rain,wind_speed_10m,cloud_cover
2026-01-28,23:00,Ho_Chi_Minh,10.8231,106.6297,24.5,77,0.0,0.0,8.3,0
2026-01-29,00:00,Ho_Chi_Minh,10.8231,106.6297,24.2,77,0.0,0.0,5.5,0
2026-01-29,01:00,Ho_Chi_Minh,10.8231,106.6297,24.1,78,0.0,0.0,2.4,2
2026-01-29,02:00,Ho_Chi_Minh,10.8231,106.6297,23.9,79,0.0,0.0,2.4,1
2026-01-29,03:00,Ho_Chi_Minh,10.8231,106.6297,23.4,81,0.0,0.0,2.4,26
2026-01-29,04:00,Ho_Chi_Minh,10.8231,106.6297,23.0,83,0.0,0.0,1.9,99
2026-01-29,05:00,Ho_Chi_Minh,10.8231,106.6297,22.6,86,0.0,0.0,1.8,98
2026-01-29,06:00,Ho_Chi_Minh,10.8231,106.6297,22.2,88,0.0,0.0,3.5,98
2026-01-29,07:00,Ho_Chi_Minh,10.8231,106.6297,22.9,86,0.0,0.0,4.7,99
2026-01-29,08:00,Ho_Chi_Minh,10.8231,106.6297,25.2,73,0.0,0.0,4.4,25
2026-01-29,09:00,Ho_Chi_Minh,10.8231,106.6297,27.4,64,0.0,0.0,6.1,21
2026-01-29,10:00,Ho_Chi_Minh,10.8231,106.6297,29.9,50,0.0,0.0,6.1,41
2026-01-29,11:00,Ho_Chi_Minh,10.8231,106.6297,31.7,42,0.0,0.0,6.1,100
2026-01-29,12:00,Ho_Chi_Minh,10.8231,106.6297,32.9,37,0.0,0.0,6.1,98
2026-01-29,13:00,Ho_Chi_Minh,10.8231,106.6297,32.7,37,0.0,0.0,3.2,95
2026-01-29,14:00,Ho_Chi_Minh,10.8231,106.6297,32.7,36,0.0,0.0,1.5,100
2026-01-29,15:00,Ho_Chi_Minh,10.8231,106.6297,32.5,36,0.0,0.0,3.1,100
2026-01-29,16:00,Ho_Chi_Minh,10.8231,106.6297,32.3,37,0.0,0.0,5.2,99
2026-01-29,17:00,Ho_Chi_Minh,10.8231,106.6297,30.0,50,0.0,0.0,13.6,98
2026-01-29,18:00,Ho_Chi_Minh,10.8231,106.6297,27.8,57,0.0,0.0,13.8,45
2026-01-29,19:00,Ho_Chi_Minh,10.8231,106.6297,27.4,58,0.0,0.0,11.8,17
2026-01-29,20:00,Ho_Chi_Minh,10.8231,106.6297,26.2,63,0.0,0.0,12.1,1
2026-01-29,21:00,Ho_Chi_Minh,10.8231,106.6297,25.3,69,0.0,0.0,11.5,0
2026-01-29,22:00,Ho_Chi_Minh,10.8231,106.6297,24.8,73,0.0,0.0,10.8,0
2026-01-29,23:00,Ho_Chi_Minh,10.8231,106.6297,24.5,74,0.0,0.0,9.8,2
2026-01-30,00:00,Ho_Chi_Minh,10.8231,106.6297,24.0,76,0.0,0.0,10.5,1
2026-01-30,01:00,Ho_Chi_Minh,10.8231,106.6297,23.7,77,0.0,0.0,9.2,4
2026-01-30,02:00,Ho_Chi_Minh,10.8231,106.6297,23.5,77,0.0,0.0,6.9,2
2026-01-30,03:00,Ho_Chi_Minh,10.8231,106.6297,23.2,79,0.0,0.0,3.7,35
2026-01-30,04:00,Ho_Chi_Minh,10.8231,106.6297,22.8,82,0.0,0.0,2.0,95
2026-01-30,05:00,Ho_Chi_Minh,10.8231,106.6297,22.6,83,0.0,0.0,3.1,99
2026-01-30,06:00,Ho_Chi_Minh,10.8231,106.6297,22.5,83,0.0,0.0,3.3,100
2026-01-30,07:00,Ho_Chi_Minh,10.8231,106.6297,23.4,79,0.0,0.0,3.8,100
2026-01-30,08:00,Ho_Chi_Minh,10.8231,106.6297,25.0,70,0.0,0.0,3.5,93
2026-01-30,09:00,Ho_Chi_Minh,10.8231,106.6297,27.1,61,0.0,0.0,3.5,100
2026-01-30,10:00,Ho_Chi_Minh,10.8231,106.6297,29.5,52,0.0,0.0,3.3,100
2026-01-30,11:00,Ho_Chi_Minh,10.8231,106.6297,31.1,45,0.0,0.0,3.1,100
2026-01-30,12:00,Ho_Chi_Minh,10.8231,106.6297,32.2,39,0.0,0.0,4.3,95
2026-01-30,13:00,Ho_Chi_Minh,10.8231,106.6297,33.2,36,0.0,0.0,4.7,100
2026-01-30,14:00,Ho_Chi_Minh,10.8231,106.6297,33.5,35,0.0,0.0,2.3,100
2026-01-30,15:00,Ho_Chi_Minh,10.8231,106.6297,33.0,36,0.0,0.0,1.3,88
2026-01-30,16:00,Ho_Chi_Minh,10.8231,106.6297,32.8,36,0.0,0.0,5.5,100
2026-01-30,17:00,Ho_Chi_Minh,10.8231,106.6297,28.9,57,0.0,0.0,17.3,100
2026-01-30,18:00,Ho_Chi_Minh,10.8231,106.6297,27.2,61,0.0,0.0,12.7,100
2026-01-30,19:00,Ho_Chi_Minh,10.8231,106.6297,27.2,67,0.0,0.0,13.5,100
2026-01-30,20:00,Ho_Chi_Minh,10.8231,106.6297,25.7,73,0.0,0.0,12.7,100
2026-01-30,21:00,Ho_Chi_Minh,10.8231,106.6297,25.2,79,0.0,0.0,11.3,100
2026-01-30,22:00,Ho_Chi_Minh,10.8231,106.6297,24.9,79,0.0,0.0,10.5,100
2026-01-30,23:00,Ho_Chi_Minh,10.8231,106.6297,24.6,80,0.0,0.0,8.5,96
2026-01-31,00:00,Ho_Chi_Minh,10.8231,106.6297,24.2,79,0.0,0.0,10.0,10
2026-01-31,01:00,Ho_Chi_Minh,10.8231,106.6297,24.0,80,0.0,0.0,10.4,15
2026-01-31,02:00,Ho_Chi_Minh,10.8231,106.6297,23.6,82,0.0,0.0,9.3,4
2026-01-31,03:00,Ho_Chi_Minh,10.8231,106.6297,23.4,83,0.0,0.0,6.9,7
2026-01-31,04:00,Ho_Chi_Minh,10.8231,106.6297,23.1,85,0.0,0.0,5.1,55
2026-01-31,05:00,Ho_Chi_Minh,10.8231,106.6297,23.0,86,0.0,0.0,4.4,100
2026-01-31,06:00,Ho_Chi_Minh,10.8231,106.6297,22.8,88,0.0,0.0,3.7,98
2026-01-31,07:00,Ho_Chi_Minh,10.8231,106.6297,23.5,84,0.0,0.0,5.2,80
2026-01-31,08:00,Ho_Chi_Minh,10.8231,106.6297,25.4,73,0.0,0.0,5.1,98
2026-01-31,09:00,Ho_Chi_Minh,10.8231,106.6297,27.7,62,0.0,0.0,4.7,99
2026-01-31,10:00,Ho_Chi_Minh,10.8231,106.6297,30.0,53,0.0,0.0,4.6,95
2026-01-31,11:00,Ho_Chi_Minh,10.8231,106.6297,32.0,44,0.0,0.0,6.1,98
2026-01-31,12:00,Ho_Chi_Minh,10.8231,106.6297,33.4,38,0.0,0.0,7.1,100
2026-01-31,13:00,Ho_Chi_Minh,10.8231,106.6297,33.5,38,0.0,0.0,7.4,100
2026-01-31,14:00,Ho_Chi_Minh,10.8231,106.6297,33.7,36,0.0,0.0,6.0,100
2026-01-31,15:00,Ho_Chi_Minh,10.8231,106.6297,34.4,34,0.0,0.0,5.1,100
2026-01-31,16:00,Ho_Chi_Minh,10.8231,106.6297,33.7,32,0.0,0.0,2.0,100
2026-01-31,17:00,Ho_Chi_Minh,10.8231,106.6297,29.9,45,0.0,0.0,17.4,100
2026-01-31,18:00,Ho_Chi_Minh,10.8231,106.6297,28.6,45,0.0,0.0,12.6,95
2026-01-31,19:00,Ho_Chi_Minh,10.8231,106.6297,27.3,62,0.0,0.0,13.3,43
2026-01-31,20:00,Ho_Chi_Minh,10.8231,106.6297,26.4,64,0.0,0.0,12.8,100
2026-01-31,21:00,Ho_Chi_Minh,10.8231,106.6297,25.5,70,0.0,0.0,11.2,35
2026-01-31,22:00,Ho_Chi_Minh,10.8231,106.6297,25.0,71,0.0,0.0,9.5,58
2026-01-31,23:00,Ho_Chi_Minh,10.8231,106.6297,24.8,71,0.0,0.0,7.5,90
