variant,target,fit_rows,validation_rows,test_rows,best_trees,mae,rmse,r2,actual_mean,predicted_mean,mean_bias,actual_std,predicted_std,actual_min,predicted_min,actual_max,predicted_max,within_tolerance_pct,tolerance
xgboost_weather_only,target_currentspeed,474240,46800,48360,156,1.6473462581634521,2.147508899106293,0.9644907116889954,36.030250549316406,35.67484664916992,-0.3554050326347351,11.396300315856934,10.949501991271973,6.0,8.300102233886719,59.70000076293945,54.980018615722656,97.45657568238212,5.0
xgboost_weather_only,target_traffic_density,474240,46800,48360,130,0.029495153576135635,0.03999538918226765,0.9361419677734375,0.2164156138896942,0.22066690027713776,0.004251278005540371,0.15827128291130066,0.1509588360786438,0.0,0.009053237736225128,0.8700000047683716,0.7777643799781799,83.87096774193549,0.05
xgboost_weather_only,target_us_aqi,474240,46800,48360,31,20.78922462463379,26.975599778289222,0.21952497959136963,85.99925231933594,82.96537780761719,-3.033878803253174,30.534555435180664,14.17163372039795,22.0,50.407005310058594,253.0,138.12042236328125,58.7262200165426,20.0
