variant,target,fit_rows,validation_rows,test_rows,best_trees,mae,rmse,r2,actual_mean,predicted_mean,mean_bias,actual_std,predicted_std,actual_min,predicted_min,actual_max,predicted_max,within_tolerance_pct,tolerance,baseline_mae,baseline_rmse,baseline_r2,mae_improvement_pct
xgboost_next_day,target_currentspeed,471185,46800,48360,104,1.5851701498031616,2.065224322126268,0.9671597480773926,36.030250549316406,35.749305725097656,-0.2809455990791321,11.396300315856934,11.102691650390625,6.0,6.62774133682251,59.70000076293945,53.702274322509766,97.89909015715467,5.0,2.440105438232422,3.3506330432877136,0.913557767868042,35.03681746836987
xgboost_next_day,target_traffic_density,471185,46800,48360,106,0.028280170634388924,0.03808068734441949,0.9421097636222839,0.2164156138896942,0.22163347899913788,0.005217838101089001,0.15827128291130066,0.15289807319641113,0.0,0.02227962017059326,0.8700000047683716,0.8234608173370361,85.2874276261373,0.05,0.046157363802194595,0.06755319766782622,0.8178254961967468,38.730966621962246
xgboost_next_day,target_us_aqi,471185,46800,48360,64,15.171262741088867,20.224992546014153,0.5612738132476807,85.99925231933594,87.93357849121094,1.9343178272247314,30.534555435180664,21.819477081298828,22.0,39.216285705566406,253.0,204.2444305419922,73.03970223325062,20.0,18.011228561401367,25.533714595700477,0.3007301092147827,15.767751825650787
